id_cliente,edad,genero,region,num_compras,ticket_promedio,categoria_principal,canal_preferido,dias_ultima_compra,meses_cliente,satisfaccion,programa_fidelidad,pct_descuento_usado,gasto_anual,cliente_activo,segmento_cliente
CLI-00874,40,M,Biobío,8,102200.0,Hogar,Online,9,57.0,6.0,0,34.6,833900.0,1,Recurrente
CLI-00875,54,F,Valparaíso,4,117500.0,Deportes,Online,63,21.0,8.0,0,43.6,469400.0,1,Nuevo
CLI-00876,70,No especifica,Araucanía,8,113700.0,Hogar,Online,71,49.0,10.0,0,4.6,865000.0,0,Recurrente
CLI-00877,54,F,Metropolitana,11,107600.0,Ropa,Tienda física,8,42.0,6.0,1,,1165200.0,1,Recurrente
CLI-00878,27,M,Metropolitana,7,62000.0,Electrónica,Online,122,40.0,7.0,1,33.0,522400.0,1,Recurrente
CLI-00879,27,M,Metropolitana,10,56300.0,Deportes,Tienda física,31,7.0,8.0,0,45.5,544700.0,1,Recurrente
CLI-00880,36,No especifica,Valparaíso,9,129600.0,Deportes,Online,45,46.0,9.0,1,7.5,1144700.0,1,Recurrente
CLI-00881,34,M,Valparaíso,9,37300.0,Alimentos,Online,47,22.0,5.0,0,28.3,325400.0,1,Recurrente
CLI-00882,38,F,Araucanía,10,58000.0,Alimentos,Tienda física,32,18.0,6.0,0,32.6,548900.0,1,Recurrente
CLI-00883,31,F,Metropolitana,7,61700.0,Hogar,Online,7,21.0,9.0,0,60.2,378300.0,1,Recurrente
CLI-00884,26,F,Valparaíso,8,89400.0,Electrónica,Tienda física,63,51.0,3.0,1,29.2,756700.0,1,Recurrente
CLI-00885,63,M,Metropolitana,5,86000.0,Alimentos,Online,40,50.0,8.0,1,19.0,524900.0,1,Recurrente
CLI-00886,18,F,Metropolitana,11,207100.0,Alimentos,Online,6,14.0,9.0,0,46.7,2016400.0,1,VIP
CLI-00887,68,M,Valparaíso,4,75000.0,Ropa,App móvil,55,10.0,10.0,0,5.9,324400.0,1,Nuevo
CLI-00888,62,F,Metropolitana,4,59400.0,Ropa,Online,55,33.0,1.0,0,33.1,284600.0,1,Nuevo
CLI-00889,30,F,Metropolitana,9,71500.0,Alimentos,Tienda física,36,9.0,6.0,1,40.0,607300.0,1,Recurrente
CLI-00890,21,F,Metropolitana,9,49700.0,Hogar,App móvil,5,18.0,5.0,0,32.0,408300.0,0,Recurrente
CLI-00891,18,M,Metropolitana,9,41600.0,Electrónica,Online,20,13.0,7.0,1,29.8,454700.0,1,Recurrente
CLI-00892,66,No especifica,Valparaíso,6,61100.0,Alimentos,App móvil,3,59.0,8.0,1,12.0,541200.0,1,Recurrente
CLI-00893,57,M,Metropolitana,5,150600.0,Hogar,Online,30,17.0,10.0,0,34.0,677300.0,0,Recurrente
CLI-00894,49,M,Biobío,5,108200.0,Hogar,Tienda física,614,23.0,7.0,1,14.2,578300.0,1,Recurrente
CLI-00895,51,M,Araucanía,8,76000.0,Alimentos,Tienda física,1,25.0,7.0,0,35.5,621200.0,1,Recurrente
CLI-00896,45,F,Valparaíso,7,102200.0,Hogar,App móvil,14,54.0,7.0,1,14.6,857000.0,1,Recurrente
CLI-00897,48,F,Coquimbo,7,59000.0,Deportes,Tienda física,73,16.0,4.0,0,20.9,441400.0,1,Recurrente
CLI-00898,25,F,Valparaíso,7,30700.0,Hogar,Tienda física,1,24.0,6.0,1,25.0,372900.0,0,Recurrente
CLI-00899,56,M,Valparaíso,6,163500.0,Alimentos,Tienda física,1,31.0,5.0,1,63.9,989000.0,1,Recurrente
CLI-00900,43,M,Coquimbo,5,63000.0,Hogar,Online,43,11.0,9.0,1,24.4,409900.0,1,Recurrente
CLI-00901,51,F,Metropolitana,5,174300.0,Alimentos,Tienda física,71,23.0,7.0,1,19.5,940400.0,1,Recurrente
CLI-00902,71,M,Coquimbo,8,41600.0,Ropa,Online,68,41.0,6.0,1,25.7,432300.0,0,Recurrente
CLI-00903,71,F,Metropolitana,8,21800.0,Alimentos,Tienda física,516,39.0,7.0,0,17.0,199700.0,1,Recurrente
CLI-00904,20,No especifica,Metropolitana,7,49100.0,Hogar,Tienda física,21,22.0,5.0,0,,352000.0,1,Recurrente
CLI-00905,67,No especifica,Metropolitana,6,54000.0,Alimentos,App móvil,97,33.0,5.0,0,17.5,329200.0,0,Recurrente
CLI-00906,29,No especifica,Biobío,6,61100.0,Electrónica,Tienda física,1,41.0,,1,8.3,462800.0,1,Recurrente
CLI-00907,18,F,Valparaíso,9,68000.0,Alimentos,Tienda física,17,42.0,10.0,1,36.9,726100.0,1,Recurrente
CLI-00908,71,M,Biobío,6,60100.0,Alimentos,Online,19,48.0,3.0,1,,451600.0,1,Recurrente
CLI-00909,61,M,Metropolitana,2,117800.0,Electrónica,Online,9,53.0,,1,24.2,389400.0,1,Nuevo
CLI-00910,22,F,Metropolitana,3,59800.0,Electrónica,Tienda física,19,,7.0,1,59.3,305300.0,1,Nuevo
CLI-00911,47,F,Metropolitana,8,96600.0,Electrónica,Tienda física,40,14.0,6.0,1,71.2,730700.0,1,Recurrente
CLI-00912,47,M,Metropolitana,12,65800.0,Deportes,Tienda física,34,28.0,,1,17.3,861900.0,1,Recurrente
CLI-00913,34,M,Coquimbo,10,66000.0,Alimentos,Tienda física,18,11.0,5.0,1,34.2,748200.0,1,Recurrente
CLI-00914,65,M,Metropolitana,10,81400.0,Electrónica,Online,63,24.0,2.0,0,27.4,769100.0,0,Recurrente
CLI-00915,64,F,Araucanía,7,36200.0,Electrónica,Tienda física,57,36.0,5.0,1,2.1,255800.0,1,Recurrente
CLI-00916,40,F,Araucanía,3,66500.0,Ropa,Online,15,19.0,5.0,1,44.9,304100.0,1,Nuevo
CLI-00917,32,F,Metropolitana,7,25700.0,Deportes,Online,18,13.0,2.0,1,11.8,202800.0,1,Recurrente
CLI-00918,54,M,Valparaíso,11,86100.0,Alimentos,Online,16,33.0,,1,20.7,990400.0,1,Recurrente
CLI-00919,38,No especifica,Metropolitana,7,37400.0,Hogar,Tienda física,7,53.0,7.0,1,10.9,437000.0,1,Recurrente
CLI-00920,31,F,Metropolitana,9,82800.0,Deportes,Tienda física,63,,8.0,1,7.6,787400.0,1,Recurrente
CLI-00921,19,M,Metropolitana,9,64600.0,Deportes,Online,3,47.0,6.0,0,18.3,501300.0,1,Recurrente
CLI-00922,28,M,Valparaíso,9,111400.0,Ropa,Tienda física,8,,5.0,0,12.7,939900.0,0,Recurrente
CLI-00923,68,M,Metropolitana,9,107100.0,Alimentos,Online,6,32.0,5.0,0,43.1,849100.0,1,Recurrente
CLI-00924,56,M,Valparaíso,4,56600.0,Alimentos,App móvil,79,15.0,9.0,1,14.8,339600.0,1,Nuevo
CLI-00925,55,No especifica,Valparaíso,2,99300.0,Electrónica,Tienda física,3,57.0,5.0,1,22.0,341800.0,1,Nuevo
CLI-00926,51,F,Metropolitana,8,26300.0,Electrónica,Online,50,11.0,9.0,1,4.6,348300.0,1,Recurrente
CLI-00927,55,F,Biobío,7,110500.0,Deportes,App móvil,3,23.0,7.0,1,1.6,795300.0,1,Recurrente
CLI-00928,67,M,Biobío,7,26300.0,Ropa,Online,70,59.0,10.0,0,58.1,327500.0,1,Recurrente
CLI-00929,51,M,Metropolitana,5,88400.0,Alimentos,Tienda física,110,5.0,7.0,1,21.0,508600.0,1,Recurrente
CLI-00930,35,F,Metropolitana,13,76900.0,Ropa,Tienda física,31,56.0,5.0,1,33.1,1006200.0,1,Recurrente
CLI-00931,47,M,Biobío,7,11700.0,Hogar,Online,74,22.0,7.0,1,33.6,208400.0,0,Recurrente
CLI-00932,32,F,Metropolitana,7,70900.0,Alimentos,Tienda física,56,42.0,8.0,0,28.9,550900.0,1,Recurrente
CLI-00933,44,No especifica,Biobío,8,133500.0,Electrónica,Online,72,18.0,8.0,1,54.3,1092000.0,1,Recurrente
CLI-00934,68,F,Metropolitana,7,77100.0,Deportes,App móvil,66,7.0,7.0,0,5.3,421900.0,0,Recurrente
CLI-00935,51,F,Metropolitana,6,65100.0,Ropa,Online,11,33.0,2.0,1,77.2,425700.0,1,Recurrente
CLI-00936,69,M,Metropolitana,4,135800.0,Electrónica,Online,32,3.0,8.0,0,24.4,486500.0,1,Nuevo
CLI-00937,55,M,Metropolitana,9,76000.0,Deportes,Tienda física,146,28.0,10.0,1,8.7,787200.0,1,Recurrente
CLI-00938,50,M,Valparaíso,9,80200.0,Electrónica,Online,19,1.0,10.0,0,36.1,702500.0,1,Recurrente
CLI-00939,41,F,Metropolitana,6,54500.0,Alimentos,Tienda física,159,49.0,8.0,1,38.5,486900.0,1,Recurrente
CLI-00940,32,M,Biobío,5,63700.0,Ropa,App móvil,40,47.0,1.0,1,44.1,446200.0,1,Recurrente
CLI-00941,47,M,Araucanía,7,43800.0,Hogar,Tienda física,28,37.0,4.0,0,35.3,376400.0,1,Recurrente
CLI-00942,59,F,Valparaíso,7,57500.0,Electrónica,Online,49,22.0,9.0,1,18.9,510300.0,1,Recurrente
CLI-00943,68,M,Biobío,13,54700.0,Ropa,Tienda física,77,48.0,9.0,0,23.5,739700.0,1,Recurrente
CLI-00944,34,M,Metropolitana,6,38600.0,Alimentos,App móvil,23,44.0,10.0,1,24.2,392600.0,1,Recurrente
CLI-00945,22,M,Metropolitana,1,73700.0,Electrónica,Online,2,19.0,7.0,1,52.7,232100.0,1,Nuevo
CLI-00946,46,No especifica,Biobío,7,231100.0,Alimentos,Tienda física,56,14.0,9.0,1,11.3,1502300.0,1,Recurrente
CLI-00947,21,F,Metropolitana,5,81200.0,Hogar,Online,141,3.0,9.0,1,,447700.0,1,Recurrente
CLI-00948,27,F,Valparaíso,5,101900.0,Hogar,App móvil,45,19.0,8.0,0,12.5,476100.0,1,Recurrente
CLI-00949,34,M,Metropolitana,3,89700.0,Deportes,Tienda física,10,33.0,9.0,0,46.5,305100.0,1,Nuevo
CLI-00950,27,No especifica,Valparaíso,12,53100.0,Deportes,App móvil,13,21.0,4.0,1,58.9,691300.0,1,Recurrente
CLI-00951,34,F,Araucanía,4,114900.0,Deportes,App móvil,109,1.0,8.0,1,0.7,561300.0,1,Recurrente
CLI-00952,37,M,Araucanía,5,56000.0,Alimentos,Online,1,26.0,,1,49.9,381000.0,1,Recurrente
CLI-00953,41,F,Biobío,10,143000.0,Deportes,Online,36,10.0,4.0,0,4.6,1323400.0,1,Recurrente
CLI-00954,22,M,Biobío,3,76000.0,Ropa,Online,8,35.0,8.0,1,44.9,349100.0,1,Nuevo
CLI-00955,51,F,Valparaíso,8,75600.0,Alimentos,Online,15,13.0,6.0,1,12.1,640300.0,1,Recurrente
CLI-00956,23,F,Valparaíso,11,65800.0,Alimentos,Tienda física,17,,9.0,1,41.5,756000.0,1,Recurrente
CLI-00957,70,M,Metropolitana,7,83000.0,Deportes,Tienda física,12,43.0,8.0,1,26.7,646500.0,1,Recurrente
CLI-00958,19,No especifica,Metropolitana,7,130800.0,Deportes,Online,71,6.0,10.0,0,,820500.0,0,Recurrente
CLI-00959,30,F,Valparaíso,7,63500.0,Alimentos,Tienda física,467,35.0,8.0,1,8.4,530700.0,1,Recurrente
CLI-00960,60,F,Coquimbo,8,99800.0,Hogar,Tienda física,20,16.0,7.0,1,17.1,777600.0,1,Recurrente
CLI-00961,60,M,Metropolitana,4,47700.0,Hogar,Online,28,41.0,1.0,0,53.0,191800.0,0,Nuevo
CLI-00962,65,M,Valparaíso,5,92200.0,Deportes,Online,105,8.0,9.0,1,8.4,524100.0,0,Recurrente
CLI-00963,28,M,Valparaíso,9,79600.0,Hogar,Tienda física,53,59.0,7.0,0,28.9,702500.0,1,Recurrente
CLI-00964,68,F,Valparaíso,5,47500.0,Ropa,Tienda física,3,3.0,8.0,1,38.4,306000.0,1,Recurrente
CLI-00965,64,M,Biobío,8,97400.0,Ropa,App móvil,2,5.0,4.0,1,,799100.0,1,Recurrente
CLI-00966,40,F,Metropolitana,7,75800.0,Ropa,Online,38,21.0,9.0,0,14.7,468700.0,1,Recurrente
CLI-00967,33,F,Valparaíso,5,70400.0,Alimentos,Tienda física,99,31.0,7.0,0,48.1,389000.0,0,Recurrente
CLI-00968,48,M,Araucanía,4,30800.0,Alimentos,Tienda física,18,,10.0,1,12.6,256000.0,1,Nuevo
CLI-00969,28,F,Valparaíso,9,64500.0,Alimentos,Online,13,37.0,8.0,1,47.3,666300.0,1,Recurrente
CLI-00970,71,M,Metropolitana,9,146800.0,Alimentos,Online,63,19.0,,1,46.8,1209000.0,0,Recurrente
CLI-00971,33,No especifica,Biobío,5,109500.0,Alimentos,Online,42,37.0,7.0,1,30.8,608100.0,1,Recurrente
CLI-00972,25,F,Araucanía,4,75100.0,Deportes,Online,38,53.0,9.0,0,24.4,375700.0,1,Nuevo
CLI-00973,21,M,Metropolitana,7,202000.0,Hogar,Online,8,20.0,9.0,0,52.2,1254700.0,1,Recurrente
CLI-00974,57,M,Biobío,10,152700.0,Deportes,Tienda física,9,52.0,7.0,0,22.1,1349300.0,1,Recurrente
CLI-00975,21,M,Araucanía,9,208500.0,Hogar,Tienda física,15,2.0,10.0,1,10.8,1719300.0,1,VIP
CLI-00976,42,F,Valparaíso,10,46100.0,Deportes,Tienda física,11,57.0,5.0,1,3.9,559500.0,1,Recurrente
CLI-00977,20,F,Coquimbo,6,59300.0,Ropa,Online,161,,6.0,1,59.5,442700.0,1,Recurrente
CLI-00978,49,F,Biobío,6,26100.0,Electrónica,Tienda física,1,33.0,8.0,1,25.3,326800.0,1,Recurrente
CLI-00979,20,M,Biobío,7,34600.0,Alimentos,Tienda física,617,53.0,5.0,1,6.6,378600.0,1,Recurrente
CLI-00980,44,M,Biobío,5,40600.0,Electrónica,App móvil,33,50.0,7.0,0,23.5,280700.0,1,Recurrente
CLI-00981,46,M,Metropolitana,5,129500.0,Electrónica,App móvil,18,42.0,8.0,0,51.4,672400.0,1,Recurrente
CLI-00982,49,F,Metropolitana,5,130800.0,Ropa,Tienda física,99,6.0,8.0,0,29.8,597500.0,1,Recurrente
CLI-00983,67,F,Valparaíso,4,94400.0,Electrónica,Tienda física,50,7.0,4.0,0,30.3,365600.0,1,Nuevo
CLI-00984,68,M,Metropolitana,2,14000.0,Electrónica,Online,289,44.0,,1,23.8,154000.0,0,Nuevo
CLI-00985,36,M,Metropolitana,5,49400.0,Ropa,Online,9,18.0,7.0,1,8.1,329700.0,1,Recurrente
CLI-00986,38,F,Araucanía,6,45000.0,Hogar,App móvil,5,43.0,7.0,0,22.8,367500.0,1,Recurrente
CLI-00987,22,F,Araucanía,9,34900.0,Deportes,Tienda física,7,54.0,9.0,1,19.7,487500.0,1,Recurrente
CLI-00988,35,F,Valparaíso,9,133300.0,Electrónica,Tienda física,15,29.0,5.0,1,25.0,1184600.0,1,Recurrente
CLI-00989,45,F,Araucanía,8,75500.0,Alimentos,App móvil,25,19.0,8.0,1,58.4,629600.0,1,Recurrente
CLI-00990,59,M,Biobío,5,38300.0,Ropa,Tienda física,90,25.0,8.0,1,24.3,267100.0,0,Recurrente
CLI-00991,39,M,Metropolitana,4,74200.0,Electrónica,Online,16,4.0,8.0,1,57.0,348300.0,1,Nuevo
CLI-00992,38,F,Metropolitana,8,80900.0,Hogar,Online,112,51.0,7.0,0,21.3,649400.0,1,Recurrente
CLI-00993,23,F,Valparaíso,4,89500.0,Hogar,Online,28,13.0,6.0,0,26.8,365800.0,1,Nuevo
CLI-00994,18,M,Biobío,9,71800.0,Alimentos,Tienda física,47,32.0,6.0,1,29.3,745200.0,0,Recurrente
CLI-00995,22,F,Metropolitana,4,66100.0,Electrónica,Tienda física,14,27.0,8.0,0,42.9,261000.0,1,Nuevo
CLI-00996,58,F,Biobío,8,33900.0,Alimentos,App móvil,8,51.0,7.0,1,,389700.0,1,Recurrente
CLI-00997,29,F,Metropolitana,9,65000.0,Hogar,Tienda física,92,34.0,6.0,0,7.6,617000.0,0,Recurrente
CLI-00998,43,F,Biobío,8,67200.0,Hogar,Online,6,28.0,8.0,1,,562900.0,1,Recurrente
CLI-00999,63,M,Araucanía,8,53700.0,Deportes,Online,67,9.0,9.0,1,14.2,507500.0,1,Recurrente
CLI-01000,51,F,Biobío,6,52000.0,Hogar,Tienda física,40,8.0,3.0,0,32.1,232100.0,1,Recurrente
CLI-01001,66,F,Coquimbo,8,55500.0,Ropa,App móvil,89,21.0,,1,37.2,522200.0,1,Recurrente
CLI-01002,31,F,Araucanía,6,75500.0,Deportes,Online,57,46.0,3.0,0,29.6,514200.0,1,Recurrente
CLI-01003,43,F,Coquimbo,5,32400.0,Alimentos,App móvil,15,30.0,7.0,0,6.9,225200.0,1,Recurrente
CLI-01004,62,F,Coquimbo,5,43300.0,Hogar,Online,39,29.0,7.0,1,24.0,373600.0,1,Recurrente
CLI-01005,44,M,Araucanía,6,80900.0,Ropa,Online,1,9.0,4.0,1,49.1,539800.0,1,Recurrente
CLI-01006,26,F,Biobío,6,87500.0,Deportes,App móvil,30,13.0,10.0,1,51.9,607700.0,1,Recurrente
CLI-01007,43,F,Metropolitana,8,122300.0,Ropa,Online,5,18.0,7.0,1,12.7,919300.0,1,Recurrente
CLI-01008,64,F,Valparaíso,8,226400.0,Deportes,Tienda física,26,38.0,4.0,0,34.2,1667100.0,1,Recurrente
CLI-01009,39,F,Valparaíso,12,93800.0,Deportes,Online,6,55.0,8.0,0,45.5,1111700.0,1,Recurrente
CLI-01010,64,F,Metropolitana,8,37500.0,Deportes,App móvil,141,22.0,8.0,0,18.5,299000.0,1,Recurrente
CLI-01011,47,F,Metropolitana,7,122900.0,Alimentos,App móvil,34,31.0,10.0,0,20.3,864400.0,0,Recurrente
CLI-01012,60,F,Coquimbo,9,48800.0,Deportes,App móvil,110,35.0,7.0,1,30.7,562200.0,1,Recurrente
CLI-01013,65,M,Araucanía,9,46700.0,Deportes,Online,2,42.0,5.0,1,,532300.0,1,Recurrente
CLI-01014,34,M,Araucanía,7,33000.0,Ropa,Online,46,,3.0,0,25.9,268100.0,1,Recurrente
CLI-01015,43,F,Metropolitana,4,97100.0,Deportes,Tienda física,17,10.0,8.0,1,32.0,459100.0,1,Nuevo
CLI-01016,53,F,Metropolitana,5,68400.0,Alimentos,Online,26,9.0,8.0,1,60.3,473700.0,1,Recurrente
CLI-01017,18,M,Metropolitana,6,121000.0,Ropa,Tienda física,93,,10.0,0,18.8,708300.0,1,Recurrente
CLI-01018,25,M,Metropolitana,6,44700.0,Deportes,Tienda física,177,44.0,8.0,1,4.1,414900.0,1,Recurrente
CLI-01019,66,F,Metropolitana,3,31700.0,Ropa,Online,13,56.0,10.0,1,30.6,327700.0,1,Nuevo
CLI-01020,52,M,Metropolitana,11,124900.0,Alimentos,Tienda física,134,40.0,10.0,1,11.6,1380700.0,0,Recurrente
CLI-01021,69,M,Coquimbo,6,1351680.0,Ropa,App móvil,53,24.0,7.0,0,31.6,709600.0,1,Recurrente
CLI-01022,32,M,Biobío,11,48400.0,Alimentos,App móvil,137,41.0,4.0,1,23.1,584200.0,1,Recurrente
CLI-01023,64,M,Metropolitana,6,54700.0,Hogar,Online,38,49.0,5.0,1,35.3,418100.0,1,Recurrente
CLI-01024,39,M,Metropolitana,2,88700.0,Deportes,Online,146,8.0,,0,28.9,203700.0,0,Nuevo
CLI-01025,31,M,Valparaíso,9,40400.0,Alimentos,Online,101,50.0,7.0,0,29.4,389600.0,1,Recurrente
CLI-01026,43,M,Metropolitana,6,27000.0,Deportes,Online,7,20.0,4.0,1,19.0,250200.0,1,Recurrente
CLI-01027,45,F,Coquimbo,12,61000.0,Alimentos,Online,17,17.0,6.0,1,24.6,745600.0,1,Recurrente
CLI-01028,40,F,Metropolitana,7,67500.0,Electrónica,App móvil,13,28.0,6.0,1,25.8,556400.0,1,Recurrente
CLI-01029,31,F,Metropolitana,9,97100.0,Electrónica,Online,39,6.0,1.0,0,15.8,747200.0,1,Recurrente
CLI-01030,41,M,Metropolitana,4,86100.0,Electrónica,Online,74,,6.0,0,43.7,402200.0,0,Nuevo
CLI-01031,19,M,Metropolitana,5,1605448.0,Alimentos,Online,65,33.0,4.0,1,33.4,463900.0,1,Recurrente
CLI-01032,62,F,Valparaíso,4,68100.0,Deportes,Online,59,28.0,,0,32.7,255700.0,1,Nuevo
CLI-01033,43,M,Biobío,4,32100.0,Electrónica,Online,22,53.0,5.0,1,37.3,258200.0,1,Nuevo
CLI-01034,31,F,Biobío,7,58000.0,Deportes,Tienda física,7,57.0,9.0,0,10.5,428000.0,1,Recurrente
CLI-01035,68,F,Metropolitana,10,92100.0,Alimentos,Tienda física,11,1.0,3.0,0,18.6,800700.0,1,Recurrente
CLI-01036,24,F,Valparaíso,6,74000.0,Deportes,Online,61,,9.0,0,10.2,459600.0,1,Recurrente
CLI-01037,20,M,Valparaíso,5,264500.0,Deportes,Online,8,,8.0,1,52.4,1267600.0,1,Recurrente
CLI-01038,64,M,Araucanía,5,95200.0,Electrónica,Tienda física,12,35.0,7.0,1,11.0,522100.0,1,Recurrente
CLI-01039,40,F,Metropolitana,7,40800.0,Ropa,Online,25,24.0,7.0,1,45.8,392000.0,1,Recurrente
CLI-01040,63,M,Metropolitana,5,88900.0,Hogar,Online,4,6.0,6.0,1,29.6,522000.0,1,Recurrente
CLI-01041,60,F,Valparaíso,7,127300.0,Alimentos,App móvil,11,7.0,4.0,1,49.9,844700.0,1,Recurrente
CLI-01042,64,F,Valparaíso,10,28800.0,Alimentos,Tienda física,8,9.0,8.0,0,25.5,293000.0,1,Recurrente
CLI-01043,62,No especifica,Valparaíso,4,803914.0,Alimentos,Tienda física,137,37.0,10.0,1,34.3,701500.0,1,Recurrente
CLI-01044,35,M,Metropolitana,6,122600.0,Hogar,App móvil,10,16.0,10.0,0,23.2,689900.0,1,Recurrente
CLI-01045,55,F,Valparaíso,12,154500.0,Ropa,Tienda física,90,34.0,8.0,1,18.0,1789600.0,1,VIP
CLI-01046,52,F,Araucanía,9,144400.0,Deportes,App móvil,6,35.0,7.0,1,45.4,1336600.0,1,Recurrente
CLI-01047,68,M,Valparaíso,11,74000.0,Alimentos,App móvil,92,35.0,7.0,1,5.6,835500.0,0,Recurrente
CLI-01048,32,M,Coquimbo,4,47400.0,Deportes,Online,42,20.0,,0,39.8,209800.0,1,Nuevo
CLI-01049,42,F,Valparaíso,4,95600.0,Electrónica,App móvil,86,58.0,9.0,1,14.6,532600.0,1,Recurrente
CLI-01050,54,M,Coquimbo,8,64100.0,Electrónica,Online,91,23.0,6.0,1,18.8,577100.0,0,Recurrente
CLI-01051,45,M,Araucanía,5,45200.0,Electrónica,Online,41,60.0,10.0,1,9.7,414500.0,1,Recurrente
CLI-01052,27,M,Metropolitana,4,44300.0,Alimentos,App móvil,113,42.0,6.0,0,41.3,227300.0,1,Nuevo
CLI-01053,56,F,Araucanía,5,146000.0,Hogar,App móvil,40,54.0,7.0,1,13.9,794800.0,1,Recurrente
CLI-01054,34,F,Metropolitana,7,58700.0,Alimentos,Tienda física,57,35.0,10.0,0,42.2,454500.0,1,Recurrente
CLI-01055,56,F,Coquimbo,5,53900.0,Electrónica,Online,25,47.0,10.0,1,18.2,422700.0,1,Recurrente
CLI-01056,39,M,Valparaíso,10,57100.0,Electrónica,Tienda física,111,46.0,8.0,1,45.4,646100.0,0,Recurrente
CLI-01057,43,M,Metropolitana,6,103600.0,Alimentos,Tienda física,79,,6.0,1,50.5,669700.0,1,Recurrente
CLI-01058,61,F,Valparaíso,7,167700.0,Hogar,Online,9,4.0,5.0,0,30.0,1031400.0,0,Recurrente
CLI-01059,42,F,Coquimbo,6,43900.0,Hogar,App móvil,39,10.0,3.0,1,47.3,248100.0,1,Recurrente
CLI-01060,34,M,Metropolitana,5,148300.0,Deportes,Online,103,,8.0,0,14.7,720200.0,1,Recurrente
CLI-01061,30,F,Valparaíso,6,100700.0,Ropa,Online,71,11.0,7.0,1,36.6,668900.0,0,Recurrente
CLI-01062,37,No especifica,Biobío,6,43200.0,Electrónica,Online,445,40.0,7.0,1,16.0,370200.0,1,Recurrente
CLI-01063,42,F,Araucanía,7,95300.0,Hogar,Online,12,55.0,7.0,1,50.5,725700.0,1,Recurrente
CLI-01064,21,F,Metropolitana,5,63300.0,Electrónica,Tienda física,21,55.0,7.0,1,58.3,427800.0,1,Recurrente
CLI-01065,27,No especifica,Metropolitana,8,165600.0,Ropa,Online,32,9.0,7.0,0,78.0,1181700.0,1,Recurrente
CLI-01066,20,M,Metropolitana,6,44100.0,Electrónica,Tienda física,12,40.0,10.0,1,27.5,373300.0,1,Recurrente
CLI-01067,58,F,Valparaíso,6,100300.0,Hogar,Online,23,12.0,2.0,0,18.4,543100.0,1,Recurrente
CLI-01068,62,No especifica,Valparaíso,7,31200.0,Deportes,Tienda física,35,17.0,9.0,1,22.0,335800.0,1,Recurrente
CLI-01069,35,M,Coquimbo,10,67300.0,Alimentos,Tienda física,10,32.0,6.0,0,41.8,600400.0,1,Recurrente
CLI-01070,64,F,Metropolitana,4,147200.0,Alimentos,Online,14,23.0,8.0,1,30.5,676400.0,1,Recurrente
CLI-01071,53,F,Biobío,7,152700.0,Hogar,Tienda física,7,15.0,10.0,0,13.5,1014100.0,1,Recurrente
CLI-01072,64,F,Metropolitana,8,40500.0,Hogar,Tienda física,57,51.0,6.0,0,44.4,374100.0,1,Recurrente
CLI-01073,39,F,Metropolitana,6,26500.0,Ropa,Tienda física,21,28.0,3.0,1,44.4,264900.0,1,Recurrente
CLI-01074,51,No especifica,Valparaíso,11,63000.0,Electrónica,Tienda física,12,52.0,5.0,1,33.0,741400.0,1,Recurrente
CLI-01075,64,F,Valparaíso,9,98700.0,Ropa,App móvil,32,38.0,5.0,1,6.7,891800.0,1,Recurrente
CLI-01076,25,M,Biobío,5,50000.0,Alimentos,App móvil,4,5.0,8.0,1,34.4,325500.0,1,Recurrente
CLI-01077,57,F,Coquimbo,7,49700.0,Electrónica,Online,116,40.0,3.0,0,18.2,381000.0,0,Recurrente
CLI-01078,66,M,Valparaíso,11,106900.0,Ropa,Tienda física,16,18.0,3.0,0,14.0,1053300.0,1,Recurrente
CLI-01079,61,M,Coquimbo,8,33400.0,Alimentos,Online,98,53.0,8.0,1,29.4,351600.0,0,Recurrente
CLI-01080,36,F,Araucanía,3,70200.0,Electrónica,Online,31,21.0,7.0,1,26.0,274800.0,1,Nuevo
CLI-01081,59,F,Valparaíso,6,92600.0,Deportes,Online,86,15.0,7.0,1,30.3,580400.0,0,Recurrente
CLI-01082,58,M,Araucanía,6,46400.0,Deportes,App móvil,13,3.0,7.0,0,42.1,261300.0,1,Recurrente
CLI-01083,54,No especifica,Valparaíso,4,46100.0,Ropa,Tienda física,9,46.0,8.0,0,17.1,264900.0,1,Nuevo
CLI-01084,23,F,Metropolitana,6,185700.0,Hogar,Online,86,26.0,4.0,1,18.0,1062100.0,1,Recurrente
CLI-01085,69,F,Biobío,5,125400.0,Electrónica,Online,11,15.0,7.0,0,40.3,598500.0,1,Recurrente
CLI-01086,43,M,Metropolitana,9,48300.0,Ropa,App móvil,62,45.0,,1,18.0,596400.0,0,Recurrente
CLI-01087,51,No especifica,Valparaíso,10,33500.0,Hogar,Online,20,53.0,6.0,1,53.5,440900.0,0,Recurrente
CLI-01088,62,No especifica,Biobío,9,52000.0,Hogar,Online,63,20.0,8.0,1,48.1,514300.0,1,Recurrente
CLI-01089,23,F,Metropolitana,6,92900.0,Electrónica,App móvil,108,59.0,9.0,0,51.3,555800.0,1,Recurrente
CLI-01090,54,M,Metropolitana,8,68100.0,Electrónica,Tienda física,180,,9.0,0,27.0,502200.0,0,Recurrente
CLI-01091,50,M,Coquimbo,8,41700.0,Hogar,Online,21,26.0,8.0,0,,371400.0,1,Recurrente
CLI-01092,70,M,Valparaíso,8,97200.0,Alimentos,Tienda física,21,,8.0,1,11.4,852900.0,1,Recurrente
